Developer_ID,Developer_Name,Team,Experience_Years,Country,Repository,Language,Stars,Forks,Watchers,Open_Issues,Closed_Issues,Pull_Requests,Merged_PRs,Commit_Date,Commit_Time,Files_Changed,Lines_Added,Lines_Deleted,Coding_Hours,Bugs_Introduced,Bugs_Fixed,Code_Review_Time_Hours,Build_Status,CI_Failures,Weekend_Commit,Night_Commit,Sprint,Repo_Size_MB,License
D0648,Taylor,Frontend,,USA,Nova,Rust,999999,171,2678,28,164,412,261,2024-06-30,25:61,78,4858,2692,2.0,9,21,48.8,Failed,10,No,No,Sprint-2,4260.5,GPL
D0003, ,DevOps,,India,Atlas,python,-5,786,4013,117,720,300,404,10/03/2025,25:61,9,521,824,4.1,6,20,35.2,Success,0,Yes,Yes,Sprint-10,406.1,GPL
D0668,Taylor,Platform,,USA,Atlas, PYTHON,999999,225,2252,176,463,107,54,2024-02-23,00:00,88,4848,1875,12.3,5,30,45.0,FAIL,1,No,Yes,Sprint-8,4916.0,MIT
D0465,Chris,Frontend,6.9,India,Nova,Python,2574,851,3067,10,608,148,410,2025-05-26,00:00,9,1959,1978,13.7,20,12,28.9,Success,10,Yes,No,Sprint-11,270.5,MIT
D0502,Chris,Platform,,India,Atlas,TypeScript,999999,359,2532,86,907,372,155,2024-12-26,00:00,77,3244,1969,9.0,1,30,27.4,Failed,2,Yes,No,Sprint-7,2187.1,GPL
D0398, ,DevOps,,Germany,Forge,Python,-5,201,2109,47,413,293,175,2024-06-24,00:00,1,4289,1791,13.6,23,12,16.8,Success,6,Yes,Yes,Sprint-12,966.1,GPL
D0651,Chris,Backend,10.9,India,Forge,Java,-5,186,352,148,238,78,287,2024-12-08,25:61,33,1809,687,3.1,29,21,58.0,Failed,6,No,Yes,Sprint-3,2983.0,Apache-2.0
D0498,Alex,Backend,,Germany,Atlas,pyhton,2053,737,2538,145,763,296,343,16/05/2024,25:61,55,1921,1361,0.9,4,24,44.3, ,4,No,Yes,Sprint-9,3648.9,GPL
D0194, ,AI,9.1,Germany,Forge,Rust,-5,398,2374,177,991,236,144,06/06/2024,8PM,85,3732,243,11.1,1,14,31.8,FAIL,4,No,No,Sprint-6,4751.5,GPL
D0130,Sam,Platform,14.0,India,Forge,Rust,999999,786,2306,156,986,282,332,08/03/2024,25:61,68,3644,2161,3.3,8,5,11.1, ,5,Yes,Yes,Sprint-8,2632.5,GPL
D0490,Chris,Frontend,11.6,India,Atlas, PYTHON,3082,937,5800,173,74,136,126,21/01/2023,8PM,41,3694,2169,12.7,17,14,47.8, ,6,Yes,Yes,Sprint-8,78.0,
D0242,Alex,Platform,0.4,India,Atlas,Go,-5,684,185,149,132,364,424,2024-05-08,00:00,80,645,87,12.9,9,4,65.4,FAIL,10,No,No,Sprint-11,3891.4,
D0408,Sam,AI,,Germany,Forge,Go,999999,97,4496,44,788,485,237,2025-01-14,00:00,56,4155,273,8.8,16,10,23.3,Success,5,Yes,No,Sprint-3,2337.8,GPL
D0175,Sam,Backend,,USA,Atlas, PYTHON,4203,719,5492,104,93,477,98,23/01/2024,25:61,49,4909,512,7.8,17,29,59.7,FAIL,9,No,No,Sprint-2,3731.1,Apache-2.0
D0274, ,Frontend,6.0,Germany,Forge,Java,4862,206,1015,8,186,426,472,23/12/2024,8PM,86,1342,137,2.5,5,12,36.0, ,9,Yes,Yes,Sprint-2,4336.3,GPL
D0540, ,DevOps,11.5,India,Atlas,,999999,969,1903,82,709,130,239,09/01/2025,8PM,100,1127,1998,9.6,21,19,67.0,Success,6,Yes,Yes,Sprint-8,3089.2,
D0500,Taylor,AI,11.1,India,Forge,Java,594,666,1146,60,279,170,220,2023-01-14,00:00,51,1420,2362,8.7,26,4,16.5, ,7,Yes,No,Sprint-4,2254.4,MIT
D0367,Alex,Backend,5.5,USA,Forge,,2175,664,4731,127,606,424,380,2024-02-10,00:00,15,4552,2433,0.5,3,9,29.3, ,2,Yes,No,Sprint-5,4044.8,Apache-2.0
D0301,Chris,Backend,,USA,Atlas,Rust,999999,196,5740,184,241,281,289,25/06/2024,25:61,99,1114,689,7.4,4,19,1.4,Failed,0,No,Yes,Sprint-8,1907.6,MIT
D0338, ,Platform,9.4,Germany,Atlas,pyhton,999999,991,5738,30,129,432,34,13/11/2023,00:00,34,1192,2771,8.6,16,26,69.2, ,3,No,No,Sprint-9,1151.8,GPL
D0570,Taylor,Platform,,USA,Atlas, PYTHON,999999,30,5078,130,406,38,309,2024-08-16,00:00,78,4580,1682,13.3,7,10,62.2,Failed,3,Yes,Yes,Sprint-8,3969.0,Apache-2.0
D0006,Sam,AI,,USA,Nova,,1026,719,5975,112,261,269,212,2023-05-30,8PM,79,516,232,6.4,13,4,2.7,Failed,0,No,Yes,Sprint-5,3586.1,MIT
D0613, ,Backend,4.1,Germany,Atlas,Python,999999,10,768,141,718,309,72,10/10/2023,8PM,27,3374,35,7.8,15,18,16.6, ,3,Yes,No,Sprint-11,1906.5,GPL
D0628, ,DevOps,,Germany,Nova,Go,3739,43,2482,164,325,126,382,26/03/2023,00:00,58,3812,2668,4.8,11,9,15.7,FAIL,10,Yes,No,Sprint-2,4366.2,MIT
D0668,Sam,DevOps,2.9,Germany,Nova,Python,999999,565,2079,148,964,290,346,05/04/2023,25:61,100,3380,1885,9.1,16,30,68.8,Failed,3,Yes,No,Sprint-5,496.3,
D0017,Taylor,AI,9.1,USA,Nova,Python,999999,962,5054,171,461,265,30,2024-12-17,25:61,23,1005,321,12.2,14,6,60.5,Failed,2,No,Yes,Sprint-5,4352.9,Apache-2.0
D0121,Chris,AI,10.3,Germany,Atlas,Python,999999,604,4039,166,60,403,258,28/03/2025,00:00,35,1928,2948,6.0,7,22,1.1,FAIL,10,Yes,Yes,Sprint-7,2496.9,Apache-2.0
D0612,Sam,AI,,USA,Atlas,Go,999999,778,1432,31,20,229,448,08/03/2025,25:61,67,3383,552,0.2,7,8,16.0,FAIL,5,No,No,Sprint-10,227.8,MIT
D0004,Alex,Frontend,12.1,USA,Forge,Java,2239,413,698,133,763,436,366,2023-05-07,25:61,18,4471,2831,7.2,19,9,43.1, ,5,No,No,Sprint-9,4134.6,MIT
D0099,Sam,Frontend,,USA,Nova,TypeScript,4428,175,1683,39,559,162,46,28/09/2023,00:00,1,4338,221,1.5,6,14,60.4, ,6,Yes,Yes,Sprint-1,608.0,Apache-2.0
D0484,Taylor,Platform,12.3,USA,Nova,pyhton,-5,804,3727,162,405,89,303,2024-04-17,00:00,4,3699,888,10.6,18,30,10.9,FAIL,5,Yes,No,Sprint-2,717.2,GPL
D0627,Sam,Platform,1.8,Germany,Nova,Go,649,291,5141,99,314,232,77,04/02/2025,8PM,23,4873,684,2.1,11,7,9.1,Failed,10,No,Yes,Sprint-1,3320.2,MIT
D0148,Chris,Frontend,5.3,India,Atlas,python,-5,154,3113,197,962,240,157,03/06/2025,00:00,45,3648,2978,13.2,15,2,36.5,Failed,1,No,No,Sprint-8,3585.6,Apache-2.0
D0539,Taylor,Backend,10.1,Germany,Atlas, PYTHON,999999,998,3701,37,45,187,189,2024-09-17,8PM,6,2225,2235,5.9,24,30,35.4, ,10,Yes,No,Sprint-9,3986.3,GPL
D0254, ,Platform,7.2,Germany,Forge,Go,4941,329,2481,147,803,499,166,06/10/2023,8PM,56,3725,537,1.0,15,21,20.6, ,2,Yes,No,Sprint-2,1211.6,
D0695,Sam,Frontend,3.1,Germany,Forge,Python,-5,335,5005,117,353,225,10,2024-10-13,00:00,32,17,736,13.1,6,25,28.2,Success,8,Yes,No,Sprint-6,3322.0,
D0043,Alex,Platform,,Germany,Forge,Rust,-5,278,65,179,49,396,146,2023-12-16,25:61,10,725,2230,2.2,9,11,29.9,Failed,5,No,Yes,Sprint-5,3292.4,
D0119,Sam,Frontend,3.1,USA,Atlas,pyhton,999999,950,5006,137,377,291,414,2024-09-08,00:00,6,331,1446,11.2,12,19,16.4,Failed,9,No,Yes,Sprint-2,3055.4,GPL
D0651,Alex,Backend,,USA,Forge, PYTHON,-5,512,2532,134,453,240,89,30/01/2024,00:00,23,621,228,9.5,22,12,39.9,FAIL,4,Yes,No,Sprint-12,84.6,MIT
D0094, ,Platform,,USA,Forge,Rust,-5,100,5780,199,461,413,218,2024-10-27,00:00,97,3812,461,7.7,23,8,61.0,Success,7,No,No,Sprint-10,573.5,
D0679,Chris,Backend,12.8,Germany,Atlas,Go,999999,633,4492,139,245,9,271,13/01/2024,25:61,58,3862,1613,5.0,20,0,9.9, ,7,No,No,Sprint-12,3473.5,
D0361,Alex,DevOps,,India,Nova, PYTHON,1993,968,3160,11,869,479,78,2023-12-27,8PM,61,3516,364,10.8,27,22,54.5,Failed,10,No,Yes,Sprint-2,3442.2,Apache-2.0
D0047, ,Platform,8.5,Germany,Atlas,Python,3260,263,2411,28,455,427,292,2023-09-05,00:00,69,2500,2186,6.8,1,11,27.8,FAIL,2,Yes,No,Sprint-9,1435.4,GPL
D0637,Taylor,AI,8.8,USA,Atlas,Go,-5,125,4168,26,73,76,70,2024-01-11,00:00,3,2258,2572,9.0,0,12,59.6, ,0,No,Yes,Sprint-12,282.8,MIT
D0127,Alex,Frontend,10.1,USA,Nova,python,693,660,4229,97,61,219,312,10/09/2024,25:61,24,1197,2511,6.6,11,12,8.6,Failed,10,No,Yes,Sprint-8,3926.1,Apache-2.0
D0630,Alex,Backend,0.6,USA,Atlas,Rust,4419,668,2206,107,131,172,211,03/04/2024,8PM,73,590,1923,10.0,22,28,57.9,Failed,2,No,No,Sprint-10,1313.5,
D0210,Taylor,Frontend,11.1,India,Forge,pyhton,1715,853,1839,148,267,110,177,2023-08-14,00:00,23,1019,1123,9.5,19,11,38.4,Success,0,No,No,Sprint-7,564.7,GPL
D0079,Sam,Frontend,0.5,USA,Atlas,python,-5,936,4194,45,826,311,26,2024-01-23,25:61,11,1484,2945,8.7,26,1,52.2,Success,8,No,Yes,Sprint-8,1952.9,Apache-2.0
D0481,Taylor,Platform,1.1,USA,Nova,Rust,999999,585,1011,6,286,398,198,2023-08-06,8PM,20,3307,817,3.2,23,15,6.0, ,10,No,Yes,Sprint-8,3471.2,
D0593,Chris,DevOps,6.3,India,Nova,Rust,999999,665,5302,179,694,59,466,18/03/2025,8PM,23,4130,2274,6.4,16,7,57.3,FAIL,6,No,No,Sprint-2,2673.5,MIT
D0108,Taylor,Backend,,USA,Forge,,999999,793,3626,131,559,118,303,04/04/2023,8PM,2,3078,2509,7.4,6,27,34.6,FAIL,1,Yes,Yes,Sprint-7,3039.0,MIT
D0253,Chris,Frontend,8.1,USA,Forge,TypeScript,1282,715,1097,41,891,385,303,21/04/2024,00:00,77,2149,2302,6.0,11,0,59.3,Success,9,No,Yes,Sprint-3,636.0,GPL
D0137,Taylor,Backend,8.6,Germany,Nova,TypeScript,887,922,1392,26,636,209,107,27/12/2024,00:00,65,4655,1854,9.3,20,12,13.8, ,3,Yes,Yes,Sprint-5,1729.5,
D0676, ,AI,14.0,India,Nova,Rust,4327,456,5815,76,56,72,77,2024-01-13,25:61,36,1655,2005,6.7,26,26,56.3,Failed,5,Yes,Yes,Sprint-5,3410.0,Apache-2.0
D0462,Taylor,Platform,0.9,USA,Atlas,Java,-5,868,2948,196,803,346,190,2025-05-29,00:00,40,2575,1595,7.0,30,19,7.4,Failed,10,Yes,No,Sprint-3,2166.8,GPL
D0653,Sam,AI,7.8,USA,Atlas,Rust,-5,841,893,30,140,91,485,2025-03-05,00:00,57,97,698,8.5,23,16,67.9, ,5,Yes,No,Sprint-5,3265.4,
D0489,Chris,AI,,India,Atlas,Go,999999,932,5150,189,625,23,35,2023-07-01,8PM,10,2097,1851,5.9,19,24,25.8,Failed,5,Yes,Yes,Sprint-11,824.5,MIT
D0373,Alex,Backend,3.7,India,Nova,python,-5,211,4418,44,192,9,87,2025-02-20,8PM,99,1707,512,3.4,15,25,67.3,Success,1,Yes,Yes,Sprint-7,3463.1,
D0679,Taylor,Backend,12.0,India,Forge, PYTHON,2175,850,5789,139,539,273,298,2023-10-21,8PM,18,2659,245,2.6,21,20,38.0, ,6,Yes,Yes,Sprint-5,2149.1,GPL
D0597,Chris,DevOps,5.9,Germany,Nova,Python,3069,973,1740,132,482,325,264,24/06/2024,00:00,77,1670,376,8.8,28,28,43.6,FAIL,8,No,No,Sprint-4,3549.2,Apache-2.0
D0356,Sam,Platform,7.0,India,Nova,Java,-5,424,4795,25,841,361,219,30/01/2024,8PM,4,4969,697,6.9,15,3,15.2, ,2,No,Yes,Sprint-6,210.4,MIT
D0183,Alex,Platform,3.7,India,Nova,python,-5,22,2982,66,440,139,263,30/03/2024,25:61,85,4605,562,13.4,8,14,57.5,FAIL,7,Yes,Yes,Sprint-6,2968.3,GPL
D0666,Alex,Backend,3.9,India,Forge,pyhton,-5,825,3100,72,492,318,33,2025-04-22,8PM,58,3734,807,4.6,18,0,60.6,Success,3,Yes,No,Sprint-9,567.2,MIT
D0199,Sam,Backend,11.9,Germany,Forge,Python,-5,857,5216,5,867,177,458,09/11/2023,25:61,20,3013,1778,11.4,0,10,25.6, ,8,No,No,Sprint-5,3175.6,GPL
D0697,Chris,Backend,,Germany,Atlas,python,-5,109,3253,48,663,426,500,2023-07-03,8PM,88,3101,1325,4.9,14,2,32.2,FAIL,9,Yes,No,Sprint-3,96.0,MIT
D0170, ,Platform,10.8,USA,Nova,Python,-5,141,1402,72,666,355,459,19/02/2023,8PM,12,1259,7,0.9,1,9,29.1,Failed,5,No,Yes,Sprint-6,2462.6,GPL
D0125,Sam,Frontend,14.9,USA,Forge,Java,-5,577,4827,87,888,37,418,2025-05-07,00:00,47,3620,171,2.9,8,25,61.9,Failed,4,Yes,Yes,Sprint-11,4980.5,GPL
D0325,Alex,Platform,,Germany,Atlas,Go,999999,432,4993,180,161,275,18,24/05/2024,8PM,98,834,696,8.5,1,29,32.6,FAIL,9,No,Yes,Sprint-5,2068.5,MIT
D0046,Alex,DevOps,,Germany,Forge,TypeScript,-5,134,3598,40,723,22,333,30/08/2023,8PM,82,4848,1534,7.3,4,21,2.3,Failed,3,Yes,Yes,Sprint-8,2344.5,Apache-2.0
D0404,Alex,AI,12.1,India,Nova,pyhton,999999,181,3824,79,364,418,336,2025-05-01,25:61,29,2696,541,11.7,16,16,0.8,Success,5,No,No,Sprint-12,3090.7,
D0224,Chris,Backend,,India,Atlas,python,999999,244,3846,95,563,494,214,2023-01-29,8PM,66,3296,886,12.1,29,20,43.7,FAIL,0,Yes,Yes,Sprint-4,2967.9,Apache-2.0
D0464,Alex,AI,,India,Atlas, PYTHON,-5,335,3934,1,555,200,369,2024-01-26,25:61,92,3663,1324,0.3,25,3,8.9,Failed,7,No,No,Sprint-1,3093.4,MIT
D0387,Chris,AI,,Germany,Forge,Python,999999,355,5083,36,182,118,40,26/03/2024,8PM,24,748,2835,2.3,26,19,36.2,Failed,1,No,No,Sprint-8,1385.2,GPL
D0630, ,Backend,10.2,India,Forge,Rust,-5,652,5564,172,294,270,165,2024-01-16,00:00,26,4810,1405,0.8,24,0,23.2, ,4,Yes,Yes,Sprint-5,4633.0,Apache-2.0
D0653,Chris,AI,,USA,Nova,,999999,651,4467,58,374,138,301,06/01/2025,25:61,42,3875,599,2.7,29,13,20.2,Failed,10,No,Yes,Sprint-3,4654.6,MIT
D0039,Sam,Platform,1.9,Germany,Atlas,,3814,759,3057,11,734,141,319,29/05/2023,25:61,1,2754,2129,2.6,17,24,13.5,FAIL,5,No,Yes,Sprint-11,622.5,GPL
D0215,Taylor,AI,,Germany,Nova, PYTHON,-5,6,2786,8,94,478,289,01/09/2024,00:00,35,3232,2026,7.5,14,23,21.2, ,9,Yes,No,Sprint-9,1795.4,MIT
D0433,Taylor,Frontend,,India,Forge, PYTHON,-5,566,2930,92,582,195,53,2024-01-22,8PM,39,1918,2916,8.4,17,3,62.7,Success,4,Yes,No,Sprint-8,892.1,MIT
D0488,Alex,AI,,India,Forge,TypeScript,999999,915,4008,125,345,47,379,2024-06-27,8PM,71,3219,941,6.4,25,11,25.9, ,1,Yes,No,Sprint-7,817.3,
D0028, ,Backend,,Germany,Forge,python,999999,553,354,120,70,270,499,26/07/2024,8PM,87,894,1005,2.2,3,2,56.5,Failed,4,No,No,Sprint-9,4950.9,MIT
D0424,Taylor,Backend,3.8,India,Forge,Java,4712,146,4438,46,127,299,471,12/01/2024,25:61,40,531,2100,12.0,10,2,29.5,Failed,9,Yes,Yes,Sprint-9,4071.4,MIT
D0341, ,Backend,4.6,Germany,Forge,Rust,-5,767,2551,148,202,447,117,2024-08-09,8PM,15,1407,2056,5.9,24,19,52.2,Failed,10,Yes,Yes,Sprint-4,1164.6,GPL
D0275,Sam,Frontend,6.9,Germany,Forge,,999999,79,4462,46,876,291,209,25/05/2025,00:00,88,434,1525,12.1,16,3,53.3,Failed,6,No,No,Sprint-1,453.8,
D0222,Chris,AI,1.7,Germany,Atlas,TypeScript,999999,276,2368,106,627,209,314,20/06/2023,8PM,70,988,530,8.3,8,13,42.9,Success,1,Yes,No,Sprint-3,2118.7,
D0148,Alex,Platform,7.5,India,Atlas,Rust,-5,615,3314,24,606,289,135,2023-02-27,8PM,20,2946,413,8.0,5,0,10.7,Failed,1,No,Yes,Sprint-5,3966.5,
D0208,Chris,AI,,India,Atlas, PYTHON,316,378,530,81,427,2,44,2024-12-01,00:00,25,530,42,12.7,1,4,64.8, ,2,Yes,No,Sprint-12,4645.8,
D0642, ,Backend,11.0,India,Atlas,Go,999999,91,4825,79,43,385,238,2024-01-10,8PM,21,2650,2947,4.5,16,3,1.5, ,10,No,No,Sprint-11,955.4,MIT
D0338,Taylor,Frontend,1.4,USA,Atlas,Python,4347,683,4806,28,450,141,396,15/12/2024,8PM,77,1712,1492,5.1,3,13,71.6,Failed,4,Yes,Yes,Sprint-6,2106.1,
D0422,Alex,AI,,India,Nova,Java,999999,987,3675,24,252,127,83,16/06/2024,25:61,6,3593,1393,0.9,6,3,46.8, ,6,No,No,Sprint-12,4240.1,MIT
D0314,Chris,Frontend,7.7,Germany,Atlas,python,-5,754,4888,104,961,450,179,12/03/2025,8PM,85,4455,1531,4.7,27,5,52.7,FAIL,9,Yes,Yes,Sprint-9,3745.9,MIT
D0295,Taylor,Frontend,14.8,India,Nova,Python,999999,195,4193,12,404,253,331,2023-09-29,25:61,68,545,1461,10.9,7,4,58.8,Success,0,No,Yes,Sprint-7,269.3,MIT
D0563, ,Backend,,USA,Nova,Go,999999,990,4529,23,955,395,105,2024-01-12,25:61,15,1623,1949,1.7,29,12,17.1,Failed,8,No,No,Sprint-7,1658.6,
D0449,Chris,DevOps,10.2,USA,Nova,TypeScript,4875,824,155,80,342,220,331,2023-08-02,8PM,35,1896,2726,6.9,29,6,58.4, ,3,Yes,No,Sprint-8,707.4,Apache-2.0
D0691,Sam,AI,4.7,USA,Nova,Python,3306,932,2728,159,944,128,227,15/05/2024,00:00,29,1633,1049,9.5,0,3,71.2,Failed,3,Yes,No,Sprint-5,2406.0,
D0224,Taylor,Backend,,Germany,Atlas,Python,999999,339,1602,20,268,104,172,2023-01-27,00:00,80,3355,644,11.1,5,5,50.9,FAIL,7,No,No,Sprint-8,3160.6,MIT
D0536,Chris,Frontend,14.3,USA,Forge,pyhton,999999,490,5699,165,108,454,364,2023-07-27,8PM,29,2787,2301,2.0,25,14,9.2,Failed,7,No,Yes,Sprint-5,769.2,Apache-2.0
D0233,Chris,DevOps,5.9,Germany,Nova,Go,999999,334,55,58,916,168,380,2024-06-13,25:61,29,1515,1505,1.5,7,24,13.8,Failed,10,Yes,No,Sprint-8,1714.6,MIT
D0516,Sam,Frontend,1.9,India,Forge, PYTHON,-5,859,1849,1,172,6,288,08/03/2024,25:61,72,4801,1772,2.0,2,10,71.2,Success,1,Yes,No,Sprint-1,621.0,GPL
D0366,Alex,Backend,8.8,India,Atlas,python,-5,943,3086,16,658,363,352,27/01/2023,00:00,52,1864,1561,7.5,10,29,66.9,FAIL,5,No,Yes,Sprint-10,4934.5,
D0183,Sam,Platform,,India,Forge,Java,-5,783,2506,193,680,473,36,06/12/2023,00:00,11,200,2110,2.9,15,30,35.2,Success,7,Yes,No,Sprint-1,62.7,Apache-2.0
D0256, ,Frontend,,Germany,Nova,Python,-5,991,3116,182,21,155,356,2023-03-24,00:00,59,3350,614,0.9,0,5,39.7,Success,3,No,Yes,Sprint-10,4955.8,MIT
D0292, ,AI,,USA,Nova,,3896,6,1919,120,202,115,230,19/05/2023,8PM,5,2190,2432,9.8,8,3,44.4,FAIL,4,No,No,Sprint-5,4055.7,GPL
D0500, ,Platform,2.0,USA,Nova,Python,-5,490,4241,75,547,488,352,14/12/2023,8PM,61,279,1905,7.8,2,18,24.5,Success,10,Yes,Yes,Sprint-11,3612.2,MIT
D0659, ,Platform,,India,Nova,Go,1806,520,4072,122,527,376,37,27/01/2025,25:61,12,3285,2549,10.4,20,29,62.5,FAIL,0,No,No,Sprint-9,4930.1,GPL
D0687,Taylor,Frontend,8.6,USA,Atlas,Java,999999,346,3888,75,647,360,362,04/01/2023,25:61,99,2510,276,8.0,29,16,1.3,FAIL,3,Yes,Yes,Sprint-9,4661.5,GPL
D0094,Alex,DevOps,7.8,India,Forge,Python,999999,963,3967,41,528,279,37,12/09/2023,25:61,99,2835,595,1.8,3,6,27.4,FAIL,6,No,Yes,Sprint-10,1831.7,GPL
D0584,Taylor,Platform,3.1,India,Atlas,Python,-5,502,4567,22,111,104,158,2025-05-18,25:61,17,337,616,8.5,9,18,52.2,Success,3,Yes,Yes,Sprint-2,437.8,Apache-2.0
D0480, ,Platform,,India,Forge,Java,999999,691,5158,139,102,142,416,2023-06-23,25:61,25,1291,2234,3.1,2,14,49.0,Success,3,No,No,Sprint-10,2168.3,GPL
D0365,Taylor,Backend,6.6,USA,Atlas,TypeScript,-5,592,2698,121,980,70,285,2023-06-11,25:61,92,3168,2824,13.5,23,15,61.3,Failed,9,Yes,Yes,Sprint-11,3406.1,Apache-2.0
D0574,Alex,DevOps,13.1,USA,Forge,Python,2528,681,4930,98,658,340,27,14/01/2023,25:61,45,1717,1366,0.6,13,6,62.5,Success,5,No,Yes,Sprint-5,1650.7,GPL
D0031,Alex,Backend,11.0,Germany,Atlas,python,999999,696,3924,102,983,30,262,14/08/2023,25:61,71,2821,160,4.8,27,9,0.2, ,8,Yes,Yes,Sprint-1,1878.7,MIT
D0237,Taylor,Platform,6.3,Germany,Nova, PYTHON,-5,364,5898,182,65,211,422,2024-03-17,25:61,64,3441,887,5.1,15,26,1.8,FAIL,9,Yes,Yes,Sprint-3,3645.0,MIT
D0260,Sam,DevOps,,Germany,Nova,Rust,-5,543,2271,60,965,396,265,2024-12-08,25:61,75,1930,2657,13.2,5,14,65.5,Success,5,No,No,Sprint-3,4739.1,MIT
D0017, ,AI,,Germany,Atlas,,-5,186,712,15,156,51,365,2024-06-11,8PM,59,805,215,4.9,30,20,20.7,FAIL,10,No,Yes,Sprint-3,868.6,
D0379,Taylor,Platform,9.1,USA,Atlas,Python,1626,458,4345,101,355,9,213,09/10/2024,00:00,43,4170,2369,12.3,12,15,27.7,FAIL,3,No,Yes,Sprint-1,439.0,
D0685,Chris,Platform,,India,Nova,,1167,182,2453,54,958,484,496,19/10/2023,00:00,61,1938,1590,10.9,19,2,54.5,Success,7,Yes,No,Sprint-2,937.0,
D0654,Taylor,Platform,4.0,USA,Forge,TypeScript,999999,933,5861,175,311,11,413,15/12/2023,25:61,97,3356,2429,13.2,14,5,29.3,FAIL,10,No,Yes,Sprint-12,2492.6,GPL
D0208,Sam,Platform,3.2,Germany,Nova,python,-5,20,5900,5,246,417,353,23/06/2024,8PM,95,1992,2218,13.9,7,24,47.9,FAIL,0,Yes,No,Sprint-6,4707.7,
D0554, ,DevOps,,Germany,Nova,Python,999999,948,3409,168,488,351,205,2023-09-19,8PM,67,1898,2662,3.7,27,21,36.2,Success,5,No,No,Sprint-7,2965.0,
D0100,Taylor,Platform,1.9,India,Atlas,Rust,1750,117,3172,153,109,494,368,06/08/2023,00:00,55,4826,907,9.5,11,27,48.8, ,8,No,No,Sprint-10,3292.9,GPL
D0173,Alex,DevOps,1.8,Germany,Nova,TypeScript,-5,358,2354,88,182,316,4,18/03/2023,25:61,73,1465,199,13.8,26,24,43.6,Success,10,Yes,Yes,Sprint-9,4403.3,GPL
D0030,Chris,Frontend,,India,Forge,,-5,826,4603,94,304,384,307,27/12/2023,00:00,5,4042,635,1.2,21,27,56.6,Success,4,Yes,Yes,Sprint-5,4942.0,MIT
D0188,Chris,AI,3.1,India,Nova,Java,999999,67,4724,3,550,305,220,2024-11-16,8PM,46,4417,894,0.0,26,17,45.0,Failed,2,No,Yes,Sprint-11,4698.2,MIT
D0075,Chris,AI,2.1,Germany,Nova,Rust,999999,761,5519,90,118,116,357,18/11/2024,25:61,81,2908,1541,12.0,12,20,52.9,Success,3,No,Yes,Sprint-8,3684.5,Apache-2.0
D0385,Sam,DevOps,,USA,Nova,python,4814,122,4327,159,876,90,42,18/04/2024,25:61,26,3191,2823,11.4,11,21,34.7,FAIL,7,Yes,Yes,Sprint-7,877.6,MIT
D0335,Alex,AI,2.3,India,Nova,Go,999999,365,4476,198,61,65,283,2024-06-04,00:00,100,325,2918,9.2,4,13,66.5,FAIL,6,No,No,Sprint-7,480.8,GPL
D0209,Chris,Platform,4.1,Germany,Atlas,python,999999,357,467,130,739,315,331,11/03/2024,25:61,84,2756,2014,7.6,12,18,6.1, ,6,Yes,No,Sprint-7,155.3,
D0179, ,DevOps,,USA,Atlas, PYTHON,-5,997,407,29,562,243,13,08/11/2023,8PM,19,3100,2004,2.9,17,9,0.6,Failed,1,No,Yes,Sprint-6,1523.4,GPL
D0565,Alex,DevOps,,USA,Nova,python,3671,8,4565,96,1,263,0,05/03/2024,25:61,66,1171,638,4.6,6,2,63.6,FAIL,0,No,No,Sprint-1,3921.6,GPL
D0075,Chris,Frontend,9.5,India,Atlas,Java,2710,76,3373,109,99,13,37,2024-12-02,00:00,35,785,121,1.7,16,0,65.3,Success,4,No,No,Sprint-4,2249.5,GPL
D0609,Taylor,Backend,14.5,USA,Atlas,Java,999999,512,4002,168,524,319,101,2023-09-08,8PM,91,2974,1410,6.8,13,13,51.1, ,7,No,No,Sprint-3,4056.6,
D0036, ,Backend,,India,Nova,TypeScript,999999,30,3904,1,22,442,453,05/07/2024,00:00,5,3858,720,0.5,3,16,18.0, ,0,No,No,Sprint-5,4433.4,MIT
D0685,Sam,DevOps,,Germany,Nova, PYTHON,174,115,2186,170,161,337,59,2023-02-16,00:00,94,740,1142,10.3,28,8,4.5, ,9,No,Yes,Sprint-9,4182.0,
D0586,Chris,Platform,,India,Atlas,python,999999,209,3894,99,529,32,247,2023-07-07,00:00,7,4848,2741,12.2,11,8,70.6, ,10,Yes,No,Sprint-12,3436.3,
D0021, ,Platform,,USA,Forge,Python,999999,702,5048,30,825,131,463,2024-07-21,25:61,84,2980,134,9.5,7,24,44.0,Failed,4,No,Yes,Sprint-10,1758.1,GPL
D0600,Taylor,Frontend,3.1,USA,Atlas,,999999,29,5675,33,672,55,262,14/09/2024,8PM,58,2969,1917,13.7,6,21,57.9,Failed,4,No,No,Sprint-6,1712.0,MIT
D0502, ,AI,3.2,India,Atlas,pyhton,999999,876,5813,147,342,367,332,14/09/2024,25:61,15,4436,1645,13.2,30,10,27.4,Success,10,No,No,Sprint-3,2162.4,Apache-2.0
D0139,Sam,Platform,14.1,Germany,Atlas, PYTHON,1452,94,4531,118,249,493,498,2024-07-20,00:00,80,1945,1005,1.2,19,24,47.1,FAIL,2,No,Yes,Sprint-1,4624.5,GPL
D0218,Chris,AI,12.5,India,Atlas,pyhton,1833,921,3885,96,973,156,327,2025-05-29,8PM,78,2996,2794,11.4,9,11,38.4,Failed,9,Yes,No,Sprint-10,1923.4,MIT
